temp,humidity,rainfall,cases,date
39,37,0,588,2011-06-30
39,67,3,232,2011-04-22
20,60,0,584,2010-11-11
38,35,0,562,2010-04-24
38,51,0,469,2011-06-05
25,46,1,270,2010-07-02
32,56,3,518,2010-05-18
22,48,2,246,2010-03-24
29,57,2,347,2011-11-06
28,66,0,168,2011-07-27
37,57,0,184,2010-07-26
28,38,0,289,2010-01-06
28,64,0,34,2010-06-02
34,40,0,58,2010-09-03
33,44,0,88,2010-10-25
34,48,0,28,2010-07-06
38,50,0,423,2010-08-04
32,37,0,534,2010-09-16
40,35,5,181,2011-04-03
29,62,0,409,2011-11-28
34,58,2,168,2010-02-02
29,46,1,340,2011-06-07
29,44,0,451,2011-09-20
25,46,0,41,2010-06-30
21,38,0,281,2011-10-19
37,41,0,418,2010-08-23
33,51,0,483,2010-01-23
35,50,0,325,2011-08-16
32,49,0,0,2010-12-30
23,41,5,269,2011-06-28
29,56,0,16,2011-04-01
40,46,0,318,2011-05-31
34,49,0,253,2011-06-22
23,63,0,424,2010-05-15
35,67,0,344,2011-12-07
33,37,3,566,2011-10-21
28,73,0,82,2010-10-12
40,68,0,494,2010-09-27
35,58,0,199,2011-03-20
35,51,0,0,2011-03-28
31,48,0,304,2011-02-10
32,69,0,0,2011-03-09
23,52,0,131,2011-04-15
39,68,0,120,2010-04-07
30,56,0,417,2011-06-19
30,69,0,264,2011-08-06
34,74,0,265,2010-03-08
39,42,0,218,2010-01-24
31,63,1,85,2010-06-26
29,72,0,226,2011-06-28
36,36,5,591,2011-03-03
29,39,4,521,2010-10-30
33,52,3,265,2010-08-07
30,62,0,525,2010-11-04
23,46,1,0,2011-01-14
38,42,0,0,2011-06-16
26,64,0,401,2010-05-22
38,48,0,0,2010-10-07
32,71,0,489,2011-07-08
24,73,0,202,2010-02-03
34,46,0,2,2010-11-05
27,74,0,178,2011-10-29
28,71,4,235,2010-11-11
37,61,0,466,2011-02-28
31,55,0,55,2011-05-25
24,62,0,357,2011-02-13
32,42,0,104,2010-12-04
26,68,2,485,2010-03-22
21,43,0,125,2011-01-13
33,74,0,442,2011-02-12
27,39,0,274,2011-08-16
26,47,1,219,2010-02-02
23,70,0,0,2010-06-30
39,61,0,366,2010-11-06
38,41,6,148,2011-09-16
35,63,0,271,2011-01-20
36,38,0,437,2011-06-17
26,68,2,147,2010-05-28
33,45,3,0,2011-10-17
31,66,0,321,2011-01-23
25,73,0,396,2011-05-01
33,50,0,545,2010-04-10
38,37,1,119,2010-01-03
29,55,6,580,2011-01-17
36,74,0,585,2010-06-17
32,37,0,402,2011-05-25
25,75,4,198,2011-03-06
29,50,2,74,2011-07-21
38,63,6,16,2011-10-18
37,54,0,325,2011-07-21
20,63,0,0,2010-08-04
36,59,0,330,2011-01-02
33,63,0,424,2010-11-28
31,62,0,177,2011-04-23
33,38,0,593,2010-05-01
35,42,0,267,2011-08-17
24,74,0,477,2011-09-21
22,57,1,0,2011-10-27
21,69,0,169,2011-06-08
39,70,1,421,2010-08-20
29,38,3,46,2010-03-05
23,63,0,0,2010-07-08
21,44,0,171,2011-05-12
20,54,0,244,2010-05-22
25,50,0,0,2010-04-26
20,69,0,248,2010-10-12
40,61,0,310,2011-09-24
24,61,0,583,2010-05-07
33,42,3,414,2010-02-06
25,60,0,476,2011-10-09
35,39,4,393,2011-01-02
31,62,0,133,2010-05-25
21,38,0,421,2010-11-15
36,63,1,235,2011-02-04
28,61,3,282,2011-09-08
23,57,0,7,2011-06-13
26,56,2,6,2010-12-31
33,43,0,0,2011-07-31
32,59,2,401,2011-05-14
21,64,0,192,2011-07-02
40,63,0,83,2011-01-21
25,45,0,236,2010-02-17
29,55,0,201,2010-08-22
27,46,0,344,2011-05-19
21,75,0,5,2011-09-12
32,53,0,470,2010-05-12
27,67,0,79,2011-04-24
36,71,0,438,2011-10-07
28,39,0,491,2010-04-13
29,43,0,560,2010-04-04
30,58,0,229,2011-07-05
33,63,0,210,2010-02-25
34,63,0,392,2011-05-01
37,65,0,266,2010-11-03
40,45,0,174,2011-11-15
36,56,0,0,2011-03-08
32,38,0,408,2011-01-21
39,46,6,176,2010-02-28
37,49,0,232,2010-12-08
34,62,3,160,2010-09-19
40,35,5,403,2011-09-25
33,66,0,351,2011-04-27
28,71,0,520,2011-05-05
31,51,0,170,2010-08-25
36,72,0,391,2011-08-24
35,40,2,296,2011-03-25
37,37,0,0,2010-07-05
22,47,0,425,2011-11-28
36,65,0,378,2010-06-17
31,40,0,263,2010-07-20
29,45,2,529,2010-01-08
40,72,0,387,2010-12-18
39,46,4,428,2011-10-05
20,74,0,1,2011-10-01
40,36,0,277,2010-03-24
37,67,0,540,2011-06-01
27,64,2,0,2011-03-31
37,61,0,0,2011-03-03
21,41,0,257,2011-03-20
38,60,0,0,2010-04-30
39,48,4,277,2010-01-10
35,66,0,456,2011-10-17
33,36,0,387,2011-05-27
37,57,0,165,2011-11-05
37,72,0,0,2010-05-08
33,61,0,247,2011-11-16
32,69,0,542,2010-06-19
20,35,3,274,2011-11-09
25,39,0,98,2010-03-13
27,64,0,128,2010-06-04
32,75,0,589,2011-11-04
22,40,0,19,2010-01-10
27,59,0,507,2011-08-06
31,55,0,515,2010-01-03
37,71,0,93,2010-08-10
35,71,3,0,2010-11-21
22,57,2,80,2010-06-30
30,46,2,0,2010-02-25
38,38,0,476,2010-07-14
31,44,0,96,2011-09-14
37,42,3,171,2010-01-17
34,60,0,358,2010-04-02
30,64,4,92,2010-12-23
35,59,0,33,2010-10-21
31,74,2,388,2010-03-12
31,48,0,574,2010-11-28
33,74,0,445,2011-06-22
21,52,1,42,2011-12-02
25,47,5,293,2011-10-05
33,51,0,0,2011-07-16
38,73,0,209,2010-07-27
23,69,0,0,2010-06-13
22,43,0,141,2011-03-08
35,39,0,0,2011-08-11
25,47,4,174,2011-04-12
24,74,5,55,2011-12-02
32,35,6,0,2011-04-18
30,57,2,449,2010-10-30
25,35,5,0,2010-10-11
23,62,3,319,2011-02-14
36,39,6,0,2010-10-03
39,73,0,93,2010-04-10
37,57,1,207,2011-05-08
28,46,0,497,2011-06-16
33,61,5,247,2010-03-15
22,38,0,583,2010-12-01
37,75,0,234,2010-12-27
40,74,0,185,2011-02-18
30,55,0,470,2010-09-20
32,59,0,102,2011-06-22
29,58,5,0,2011-08-07
36,75,0,352,2010-05-15
24,38,3,0,2010-04-07
22,35,1,138,2011-07-25
30,59,0,157,2010-07-30
27,51,0,226,2011-07-04
33,57,5,0,2011-09-10
27,41,0,575,2011-05-08
39,49,0,143,2010-07-30
26,35,0,33,2011-03-31
27,59,6,483,2011-02-27
29,57,0,47,2011-09-02
28,37,0,368,2011-02-15
21,71,0,340,2010-05-05
28,59,1,494,2010-10-21
37,73,3,539,2011-10-18
39,50,2,564,2011-04-27
35,48,0,472,2011-11-30
34,49,4,171,2010-10-06
28,40,4,432,2010-08-31
24,41,2,129,2010-08-18
28,51,2,65,2010-01-18
28,45,0,209,2011-01-01
35,67,0,256,2010-04-09
32,45,0,130,2010-10-25
32,46,0,199,2010-06-11
37,65,4,191,2011-04-16
32,54,5,565,2011-05-03
24,35,3,188,2010-12-10
27,57,0,187,2011-08-22
22,47,0,0,2011-04-03
26,68,4,535,2010-08-23
29,75,0,149,2010-05-16
24,75,3,457,2010-12-08
39,49,0,253,2011-06-18
27,40,6,119,2010-09-23
36,56,4,335,2011-01-19
39,43,0,397,2010-03-20
21,61,1,477,2011-06-15
35,46,0,573,2010-03-21
22,60,5,300,2010-01-02
28,48,0,243,2011-07-13
21,43,6,65,2010-01-29
27,68,0,220,2010-11-24
23,35,0,238,2011-11-30
32,65,0,506,2011-10-26
24,41,0,56,2010-02-06
37,49,0,519,2011-04-01
29,36,4,393,2011-03-23
28,69,4,580,2011-07-28
28,54,3,229,2011-11-09
20,46,1,283,2010-11-02
31,65,3,383,2011-11-19
20,53,0,151,2010-10-22
23,59,4,542,2011-09-01
22,44,1,503,2011-06-10
38,43,0,524,2011-06-20
40,48,0,500,2011-10-28
39,36,0,154,2010-05-03
36,61,0,0,2010-07-01
26,57,1,330,2011-10-01
37,54,4,89,2011-11-12
33,50,2,589,2011-03-12
38,61,5,233,2011-03-06
20,41,6,421,2011-04-15
25,59,0,290,2010-07-20
40,71,1,124,2010-12-20
31,35,4,207,2010-03-26
23,39,4,474,2011-05-27
21,50,0,385,2010-03-29
20,68,0,579,2010-05-24
36,36,3,202,2010-03-10
26,63,4,0,2010-03-08
33,36,0,597,2011-02-25
30,71,2,344,2010-06-16
26,58,2,98,2010-03-23
23,61,0,559,2010-11-14
26,63,2,0,2011-11-07
23,58,0,0,2010-03-14
25,58,1,395,2010-09-03
23,72,0,336,2010-06-28
36,69,0,246,2010-09-25
22,58,6,431,2011-02-21
23,35,0,304,2011-03-16
34,60,5,5,2011-07-08
20,54,0,474,2010-01-29
33,40,0,0,2010-07-17
26,53,0,0,2010-06-09
30,75,3,340,2010-12-30
34,44,0,271,2010-09-01
39,46,6,519,2010-02-17
20,42,0,474,2011-09-05
31,68,0,421,2011-11-24
38,38,3,185,2011-03-10
25,59,0,241,2010-10-28
30,59,0,332,2011-03-01
22,63,0,343,2010-07-09
32,49,3,463,2010-03-27
32,51,3,393,2011-09-03
31,73,2,153,2011-12-01
20,59,0,113,2010-10-20
24,45,3,128,2011-05-26
40,35,0,429,2010-05-11
32,59,0,569,2010-01-17
38,58,4,145,2010-05-01
23,48,4,253,2011-06-02
35,64,0,119,2010-11-01
31,71,0,113,2010-03-18
40,55,1,156,2010-06-16
23,68,5,81,2010-01-22
21,59,3,277,2010-11-24
32,67,2,386,2010-12-10
30,41,3,0,2011-09-16
23,66,0,416,2011-08-24
37,66,0,42,2011-12-11
37,47,0,543,2010-09-13
27,56,0,184,2011-08-01
22,57,2,72,2010-01-13
39,67,0,120,2010-09-04
39,53,0,0,2011-05-03
28,44,0,276,2011-02-05
30,48,0,0,2011-04-14
36,53,4,260,2010-10-22
36,45,6,270,2011-01-21
28,64,0,583,2010-05-01
20,52,0,440,2010-06-02
20,62,5,577,2011-10-29
22,37,2,0,2011-06-19
32,70,5,460,2011-02-04
26,60,0,108,2010-04-25
25,71,0,567,2010-04-19
36,58,0,19,2010-02-13
33,38,0,311,2011-11-19
27,56,4,414,2011-01-08
34,39,0,355,2011-05-30
23,59,0,369,2011-10-10
28,71,0,263,2010-09-19
39,47,0,295,2010-10-29
38,74,0,95,2010-09-01
22,54,0,328,2011-04-17
26,58,6,584,2011-07-12
22,63,6,393,2011-07-16
39,47,0,259,2010-10-31
24,44,0,0,2011-06-30
33,70,0,539,2010-02-14
25,50,1,0,2010-08-07
31,45,1,80,2011-03-29
33,52,0,280,2010-03-26
32,35,0,472,2010-05-26
25,37,0,6,2010-08-28
20,46,0,0,2011-05-29
34,66,0,447,2011-06-03
34,36,0,513,2011-01-06
36,48,0,583,2010-08-21
24,55,0,115,2010-03-10
29,46,0,259,2011-09-27
32,39,0,384,2010-12-03
32,52,3,400,2011-06-02
20,50,0,119,2010-12-12
26,48,0,431,2011-01-02
37,69,0,217,2011-10-04
35,46,0,91,2011-08-04
21,51,5,0,2011-03-21
23,35,0,270,2011-06-26
36,68,0,89,2011-09-17
32,73,0,205,2010-01-09
29,66,0,369,2011-04-25
29,73,0,28,2010-07-15
30,72,0,543,2011-05-13
38,49,5,217,2010-09-10
39,75,1,0,2011-09-11
27,53,5,422,2010-11-13
26,49,0,273,2010-01-24
30,64,4,157,2011-03-20
26,48,1,380,2010-10-26
22,55,0,90,2011-07-22
25,70,3,201,2011-07-18
40,43,3,0,2011-01-05
24,73,0,39,2011-02-21
28,60,0,444,2010-03-25
21,38,0,289,2010-03-27
37,67,6,108,2011-10-09
37,44,3,0,2011-03-12
31,58,0,185,2011-09-14
20,41,4,371,2011-07-12
29,51,4,250,2011-03-18
20,35,0,45,2010-07-13
24,53,0,262,2010-04-18
24,37,0,327,2011-03-30
26,74,0,577,2011-08-03
39,68,0,347,2010-04-13
23,58,0,67,2010-12-09
34,64,2,258,2011-07-01
35,72,0,467,2011-03-25
35,50,0,291,2011-10-24
22,51,0,98,2010-07-30
37,60,0,179,2011-07-07
34,57,3,0,2011-07-22
29,52,0,233,2011-11-02
37,45,6,25,2010-06-28
32,53,0,328,2011-09-25
38,67,0,272,2010-12-10
38,58,0,63,2011-07-25
27,46,0,511,2011-06-21
21,72,0,536,2011-11-13
22,42,1,544,2011-04-10
39,35,0,17,2010-12-12
20,75,0,118,2010-12-17
20,65,0,98,2010-07-19
29,56,0,396,2011-05-01
29,69,6,248,2011-03-22
35,66,0,248,2011-06-26
31,74,0,408,2011-04-22
23,69,0,128,2010-03-22
40,68,0,0,2010-01-09
36,75,1,356,2011-09-19
36,74,3,85,2010-04-28
27,41,1,232,2010-08-08
37,46,0,163,2010-05-17
31,42,3,411,2010-02-12
21,61,0,0,2010-08-15
27,35,6,593,2011-02-03
39,66,6,436,2011-05-09
22,68,6,322,2010-10-12
20,65,1,91,2011-04-09
20,40,2,448,2010-02-23
34,36,1,585,2011-04-30
20,39,0,421,2011-10-28
33,56,0,561,2010-06-13
34,62,5,455,2011-08-19
37,35,0,584,2011-10-17
28,47,0,384,2011-10-21
36,61,0,442,2010-07-17
24,50,0,527,2010-04-22
30,48,0,263,2010-09-27
35,68,6,228,2010-06-20
36,74,0,25,2011-11-05
34,46,5,6,2010-09-02
28,44,0,66,2010-07-02
33,57,0,89,2011-11-08
20,65,6,353,2010-01-05
32,65,0,442,2011-07-22
36,45,0,510,2011-01-24
22,67,0,210,2010-12-09
39,47,1,154,2011-02-11
34,35,0,199,2010-09-24
20,52,6,0,2011-01-28
29,68,0,575,2011-12-02
21,61,4,225,2010-06-21
25,74,0,107,2010-06-18
28,56,1,101,2011-01-17
25,42,0,268,2010-01-09
24,65,3,326,2010-05-27
29,41,0,2,2011-05-31
27,69,0,189,2011-01-10
20,70,0,83,2010-02-20
34,75,5,564,2010-06-12
27,65,1,12,2010-03-24
37,38,4,319,2011-04-25
35,72,0,0,2010-03-30
30,48,3,198,2011-10-09
23,71,4,359,2010-07-15
20,69,0,416,2011-04-06
22,65,0,307,2011-08-09
23,61,0,313,2010-09-21
23,48,5,0,2010-05-25
39,70,0,187,2010-07-31
25,58,6,400,2010-12-16
21,58,0,164,2011-04-10
39,57,0,0,2011-07-08
28,59,4,1,2010-06-24
39,61,1,597,2011-10-25
26,39,0,582,2011-01-30
37,67,0,226,2010-06-08
25,45,0,325,2010-05-07
25,53,2,519,2010-07-03
39,74,0,454,2010-06-03
23,40,0,431,2010-09-04
22,57,0,522,2010-10-04
28,54,0,497,2010-01-04
40,58,3,564,2010-06-01
25,36,0,124,2010-08-02
21,70,1,567,2010-01-29
39,56,0,411,2010-05-06
37,74,0,381,2011-04-03
26,45,2,453,2010-09-19
22,47,0,568,2011-08-24
33,55,3,77,2010-02-25
34,44,0,32,2010-08-16
38,65,0,429,2011-08-30
34,62,0,345,2010-10-17
23,47,0,590,2011-03-21
28,67,0,281,2011-05-06
35,44,0,533,2010-06-24
28,63,0,0,2010-01-29
32,42,0,124,2010-06-26
22,65,0,180,2011-03-24
28,75,6,493,2011-04-17
33,53,0,0,2010-05-27
24,60,0,79,2011-10-19
32,53,6,427,2010-01-02
29,50,0,177,2010-12-27
25,51,3,533,2011-04-18
34,70,5,368,2010-08-19
30,54,6,0,2010-03-09
37,46,3,517,2011-09-20
40,39,0,316,2010-04-15
23,44,0,47,2010-01-09
37,66,5,411,2011-09-04
32,40,0,49,2011-11-16
40,73,0,229,2011-02-02
26,48,0,217,2011-08-06
35,39,0,580,2010-05-28
21,67,0,192,2011-07-20
35,47,0,590,2010-07-21
35,43,0,271,2010-03-19
37,74,0,338,2011-01-15
20,47,0,72,2010-11-15
24,54,4,0,2011-06-05
40,56,4,445,2011-04-30
36,73,0,576,2010-02-26
26,37,2,368,2011-07-01
37,50,0,428,2011-05-11
40,63,6,0,2011-08-20
32,44,0,595,2011-09-04
34,50,0,300,2011-11-13
23,51,0,19,2010-04-17
33,39,4,41,2010-07-10
32,51,5,506,2011-10-28
37,44,0,349,2011-11-02
23,38,0,509,2011-09-24
36,60,0,536,2011-11-23
25,57,5,249,2010-12-02
31,67,0,552,2010-10-13
26,72,0,581,2011-06-11
34,44,0,574,2011-08-08
25,55,1,157,2010-01-19
22,38,0,182,2011-10-11
39,44,0,561,2011-01-04
37,65,0,241,2011-10-17
37,38,6,563,2011-11-29
35,48,0,195,2011-11-02
29,70,1,160,2011-01-30
29,75,0,507,2010-11-12
22,64,0,530,2011-11-20
23,46,0,62,2010-07-14
32,75,0,228,2011-01-16
34,75,0,69,2010-09-20
36,54,0,182,2010-03-10
25,40,5,77,2011-07-24
36,72,0,44,2011-12-07
36,45,0,195,2010-02-15
35,73,2,59,2011-03-17
33,65,4,573,2010-01-23
28,56,0,201,2011-01-20
26,43,1,381,2010-11-22
31,64,5,294,2011-04-26
26,37,0,190,2011-03-21
24,60,0,64,2011-11-23
24,46,0,499,2011-09-22
25,70,0,254,2010-06-02
31,43,4,530,2010-02-05
20,49,0,554,2010-06-22
28,48,6,462,2010-04-27
27,69,0,410,2011-08-29
26,65,0,0,2010-02-15
37,53,0,5,2011-02-16
20,56,2,0,2010-10-02
37,47,5,100,2010-02-18
37,63,0,0,2011-04-19
27,47,0,218,2010-06-07
20,55,1,334,2010-02-14
31,36,0,231,2011-01-04
34,56,0,506,2011-06-10
35,57,0,583,2010-09-17
24,43,0,272,2010-02-27
40,67,0,523,2010-11-27
20,36,0,449,2010-09-06
30,73,6,281,2010-12-09
26,64,0,445,2010-07-15
22,40,0,378,2011-01-05
21,37,2,204,2010-10-14
34,60,0,478,2011-05-23
37,38,0,149,2011-06-28
33,39,0,575,2010-03-09
26,54,3,357,2011-11-16
28,46,0,154,2010-09-13
31,43,0,439,2011-06-05
29,75,0,134,2010-03-24
39,60,4,84,2011-04-11
28,41,2,238,2011-06-23
34,63,0,367,2011-07-14
38,75,0,433,2011-11-21
25,54,0,509,2010-01-09
22,74,0,484,2010-12-24
38,55,0,335,2010-01-14
38,58,3,422,2010-01-30
24,52,6,577,2010-06-13
38,67,0,159,2010-05-01
37,71,6,0,2010-04-15
24,69,0,117,2010-12-13
38,54,0,375,2010-05-12
35,67,0,473,2011-05-20
26,39,0,596,2010-10-16
29,71,0,311,2010-09-02
35,71,0,60,2011-02-14
26,60,5,590,2010-02-28
23,62,0,417,2011-05-17
37,74,0,371,2011-08-03
26,48,0,477,2010-10-21
24,74,5,151,2010-10-27
35,48,0,505,2011-05-14
30,39,0,108,2010-02-08
29,51,0,335,2011-05-20
34,46,0,227,2010-08-14
36,56,0,207,2011-05-01
35,42,2,574,2010-11-15
20,67,0,0,2010-07-02
33,39,5,0,2011-06-27
27,75,0,594,2010-09-01
31,51,0,206,2011-04-17
26,36,0,195,2011-05-23
39,61,0,359,2010-09-02
34,50,0,71,2010-12-21
39,42,0,113,2011-01-14
28,36,1,330,2011-04-26
26,73,0,266,2011-06-10
21,47,0,466,2011-10-11
31,38,0,186,2011-08-04
29,46,6,521,2011-05-25
20,49,0,0,2010-02-10
20,71,0,175,2011-11-17
40,66,0,0,2010-03-06
31,62,0,0,2011-03-14
27,54,0,578,2010-07-26
38,70,4,331,2010-11-12
21,60,0,0,2011-05-04
22,48,0,167,2010-08-22
30,63,0,386,2010-06-18
38,71,0,102,2011-07-04
34,43,0,0,2010-07-02
27,48,1,339,2011-02-15
23,75,0,545,2010-11-05
37,73,0,272,2010-04-27
39,39,0,428,2011-09-30
37,72,0,34,2010-09-06
35,74,3,77,2011-04-27
34,49,0,215,2010-07-03
0,0,0,0,0000-00-00
20,43,2,409,2012-04-02
20,54,0,361,2012-10-05
33,37,5,377,2012-08-07
36,62,0,234,2013-05-21
38,35,3,350,2012-01-20
30,58,0,238,2013-11-20
39,51,0,288,2012-12-01
25,54,0,125,2013-08-19
27,37,1,0,2012-02-18
38,44,0,427,2013-08-21
38,36,0,48,2013-04-07
24,58,4,34,2012-05-31
26,37,0,102,2012-09-03
36,50,0,210,2012-11-17
35,58,0,590,2013-10-03
29,67,0,145,2013-08-04
36,35,0,131,2013-08-07
31,71,6,306,2013-10-16
38,70,0,280,2012-05-20
28,44,0,375,2013-04-20
22,55,0,263,2012-09-29
36,51,0,94,2013-10-08
21,66,0,513,2013-11-11
26,43,0,0,2013-08-29
30,40,0,489,2013-11-11
21,74,0,565,2012-09-10
30,42,0,296,2013-11-12
34,73,0,276,2013-02-21
34,37,0,175,2012-11-01
25,63,0,487,2013-07-02
39,75,4,257,2013-08-13
26,58,0,0,2012-01-28
30,39,0,339,2012-05-28
29,39,0,183,2013-02-01
36,35,0,295,2013-05-23
29,47,2,545,2012-08-26
20,70,5,237,2012-09-26
27,40,0,193,2013-07-12
36,43,5,0,2013-02-16
28,51,0,213,2013-04-05
37,69,0,335,2012-11-03
23,66,1,327,2012-02-27
20,48,0,271,2013-02-05
32,39,0,433,2012-09-22
35,38,0,565,2012-09-21
26,50,0,50,2012-03-08
24,46,0,0,2012-04-03
40,75,0,379,2013-03-15
34,44,0,85,2013-04-03
23,43,3,498,2012-01-22
23,58,4,175,2012-03-30
26,67,0,0,2013-03-04
36,50,5,370,2013-04-08
27,59,0,22,2012-05-05
39,35,2,379,2013-08-11
40,39,0,51,2012-09-21
31,42,0,252,2012-02-22
38,36,0,491,2012-07-29
30,61,0,383,2013-03-04
32,43,6,17,2013-02-24
23,57,0,171,2013-01-28
37,40,6,41,2012-05-30
30,42,0,166,2012-03-07
29,61,0,92,2013-05-17
31,41,0,415,2013-09-30
36,74,0,0,2012-03-03
29,52,0,98,2013-09-04
23,65,0,496,2013-11-11
28,64,0,263,2013-12-03
31,50,1,0,2013-03-14
34,55,0,118,2013-05-06
34,36,3,324,2012-08-13
20,42,5,134,2012-11-11
22,75,5,0,2012-09-09
37,62,0,220,2012-08-17
32,50,4,115,2012-08-20
38,74,0,314,2012-04-07
23,64,0,318,2013-04-02
34,53,0,0,2013-01-27
34,42,0,538,2013-01-08
23,52,0,556,2013-01-26
28,35,0,255,2012-04-16
37,75,0,50,2013-05-06
32,64,0,15,2013-03-21
35,54,6,153,2013-10-29
24,64,0,274,2013-09-05
40,43,0,0,2012-12-26
31,58,6,0,2013-08-17
24,44,3,0,2013-07-16
26,39,0,374,2012-12-28
35,46,0,38,2013-01-13
26,51,2,219,2012-03-15
31,59,1,10,2012-11-30
22,50,2,528,2012-05-19
20,68,0,35,2013-11-03
32,59,0,536,2013-11-12
39,46,0,509,2012-06-14
34,65,0,186,2012-05-25
38,44,4,412,2012-12-11
28,54,0,136,2012-06-29
37,40,4,491,2013-05-04
22,60,0,538,2012-07-11
30,51,4,193,2013-05-08
37,67,0,276,2013-06-18
34,70,1,416,2013-04-15
26,55,5,346,2013-05-29
30,48,0,0,2013-08-21
20,37,0,545,2012-01-13
24,60,0,236,2013-07-01
32,37,0,444,2012-04-18
38,42,6,129,2013-11-02
31,37,1,547,2012-01-28
39,57,6,241,2012-07-30
22,45,0,241,2012-07-16
23,53,0,29,2012-10-07
22,61,5,436,2013-05-16
31,63,0,86,2013-06-22
26,57,0,101,2013-01-22
28,42,0,310,2013-01-21
25,55,0,593,2012-07-31
33,71,0,576,2012-08-26
27,62,0,297,2013-12-10
31,49,1,478,2013-04-03
31,61,3,305,2012-08-05
26,35,5,501,2012-11-06
26,48,4,82,2012-03-11
34,71,5,299,2012-11-06
37,36,0,330,2013-02-28
35,57,6,565,2013-09-28
20,53,0,322,2012-05-07
34,36,0,415,2012-02-08
20,50,0,248,2012-04-21
38,74,0,445,2013-08-05
29,38,0,0,2012-07-28
27,72,5,131,2013-07-02
22,68,0,109,2012-06-29
39,55,0,486,2012-12-02
38,37,0,510,2013-05-07
29,67,3,404,2012-08-09
22,73,0,212,2013-03-01
37,71,6,203,2012-12-02
24,74,2,356,2012-03-18
31,57,3,248,2012-04-14
23,50,3,329,2012-04-16
28,39,5,26,2013-09-12
27,59,0,50,2013-07-21
36,42,6,530,2013-10-30
24,64,5,467,2013-08-20
26,47,0,241,2013-11-22
28,44,0,442,2012-05-19
23,70,0,220,2013-01-10
29,62,0,315,2012-05-15
29,63,0,120,2013-06-22
31,54,0,114,2012-10-11
26,40,4,497,2013-01-09
26,71,0,0,2012-05-10
20,57,0,363,2012-07-06
38,60,3,532,2012-08-06
40,59,2,327,2012-04-24
21,40,1,248,2013-10-12
22,54,0,67,2012-04-20
38,58,0,207,2013-11-07
38,65,0,198,2012-02-13
28,62,4,186,2012-11-15
38,60,0,372,2013-06-17
39,64,0,278,2012-09-26
32,52,6,506,2012-06-13
25,40,0,507,2012-09-05
25,59,1,0,2013-07-17
22,42,2,437,2012-07-24
39,55,0,153,2012-01-15
33,51,1,555,2013-01-07
31,53,3,323,2012-03-07
20,43,2,587,2013-11-07
25,45,0,123,2013-05-07
33,60,0,506,2013-10-28
35,53,0,410,2013-08-09
35,74,0,253,2012-10-31
31,40,0,0,2013-07-30
33,52,0,565,2013-04-21
26,39,5,456,2013-03-27
34,70,0,0,2012-11-16
20,45,0,426,2012-03-05
31,49,5,191,2013-09-19
24,60,0,154,2012-05-05
25,39,0,540,2013-09-10
33,42,5,454,2013-10-16
35,60,0,0,2012-07-24
39,41,0,557,2013-10-31
36,68,3,440,2013-02-12
34,56,0,564,2013-11-23
25,68,0,315,2012-08-10
29,54,0,0,2013-09-29
24,44,0,499,2013-11-09
22,54,0,166,2013-07-14
33,51,0,461,2013-09-03
22,59,0,95,2013-11-06
37,64,5,365,2012-07-23
33,56,0,0,2013-05-15
22,36,3,477,2012-04-04
25,73,2,326,2012-09-24
23,50,0,512,2012-05-07
38,58,0,460,2013-01-04
34,51,5,592,2013-01-15
40,70,0,267,2013-06-15
28,72,0,190,2012-01-03
34,50,0,540,2013-06-30
37,44,0,440,2012-10-06
25,73,0,128,2013-09-28
35,69,0,77,2012-05-10
23,69,0,0,2013-05-29
37,65,0,62,2013-04-29
28,51,0,294,2013-10-20
33,57,4,511,2013-05-29
32,58,0,302,2013-04-18
30,45,0,390,2013-11-14
28,70,6,0,2013-04-08
24,72,0,192,2012-08-19
24,70,0,237,2013-10-12
36,35,0,552,2012-01-17
31,63,0,386,2012-01-20
31,39,0,346,2012-05-20
35,72,0,347,2013-04-10
32,60,0,28,2012-12-30
21,43,2,575,2013-07-21
22,67,1,546,2012-12-04
28,42,0,163,2012-04-18
29,40,5,0,2012-05-17
26,62,3,277,2012-11-08
21,61,5,87,2012-12-26
30,38,3,87,2013-05-08
22,70,0,0,2012-07-13
27,52,0,472,2012-03-27
31,37,0,209,2012-10-15
35,68,0,0,2012-02-21
29,60,0,133,2013-07-19
26,61,0,523,2012-12-13
36,35,0,413,2012-08-03
33,69,6,405,2012-08-17
22,37,0,158,2012-12-24
23,47,0,41,2012-05-21
20,35,0,421,2013-10-20
23,74,4,87,2012-05-03
22,38,0,473,2013-11-19
26,65,4,7,2013-03-21
21,72,0,243,2013-12-04
39,41,0,278,2012-06-09
24,47,6,0,2013-09-19
38,62,3,470,2012-05-05
28,61,0,44,2012-11-07
34,63,0,121,2013-09-03
29,41,0,166,2012-09-23
35,42,3,572,2012-07-25
36,56,0,346,2013-02-13
29,58,0,259,2013-03-26
37,45,0,0,2012-07-29
29,46,0,48,2012-11-15
23,74,0,516,2013-01-23
36,63,3,154,2012-10-17
27,72,0,0,2013-07-29
21,71,0,126,2013-06-16
27,50,0,272,2012-02-21
21,52,0,503,2013-10-22
39,41,0,428,2013-03-25
34,55,0,548,2013-03-21
30,73,4,577,2012-06-21
25,46,0,0,2013-01-08
22,65,0,137,2012-03-20
38,56,0,134,2012-02-13
34,68,0,330,2012-10-10
22,73,4,212,2012-05-24
32,57,0,0,2012-09-28
31,48,0,435,2013-04-03
